siren,nic,siret,statutDiffusionEtablissement,dateCreationEtablissement,trancheEffectifsEtablissement,anneeEffectifsEtablissement,activitePrincipaleRegistreMetiersEtablissement,dateDernierTraitementEtablissement,etablissementSiege,etatAdministratifUniteLegale,statutDiffusionUniteLegale,unitePurgeeUniteLegale,dateCreationUniteLegale,categorieJuridiqueUniteLegale,denominationUniteLegale,sigleUniteLegale,sexeUniteLegale,nomUniteLegale,nomUsageUniteLegale,prenom1UniteLegale,prenom2UniteLegale,prenom3UniteLegale,prenom4UniteLegale,prenomUsuelUniteLegale,pseudonymeUniteLegale,activitePrincipaleUniteLegale,nomenclatureActivitePrincipaleUniteLegale,identifiantAssociationUniteLegale,economieSocialeSolidaireUniteLegale,societeMissionUniteLegale,trancheEffectifsUniteLegale,anneeEffectifsUniteLegale,nicSiegeUniteLegale,dateDernierTraitementUniteLegale,categorieEntreprise,anneeCategorieEntreprise,complementAdresseEtablissement,numeroVoieEtablissement,indiceRepetitionEtablissement,dernierNumeroVoieEtablissement,typeVoieEtablissement,libelleVoieEtablissement,codePostalEtablissement,libelleCommuneEtablissement,libelleCommuneEtrangerEtablissement,codeCommuneEtablissement,codePaysEtrangerEtablissement,libellePaysEtrangerEtablissement,identifiantAdresseEtablissement,coordonneeLambertAbscisseEtablissement,coordonneeLambertOrdonneeEtablissement,etatAdministratifEtablissement,enseigne1Etablissement,enseigne2Etablissement,enseigne3Etablissement,denominationUsuelleEtablissement,activitePrincipaleEtablissement,nomenclatureActivitePrincipaleEtablissement,caractereEmployeurEtablissement,activitePrincipaleNAF25Etablissement
752364851,00010,75236485100010,O,2012-06-25,12,2023,,2025-12-05T19:14:34.994,true,A,O,,2012-06-25,5710,RVR PARAD,,,,,,,,,,,58.29C,NAFRev2,,N,,12,2023,00010,2025-12-06T06:33:19.432,ETI,2023,,73,,,RUE,ANATOLE FRANCE,92300,LEVALLOIS-PERRET,,92044,,,920440061_B,647596.9291498766,6865980.557099371,A,,,,ACUREDGE,58.29C,NAFRev2,O,58.29Y
752810689,00022,75281068900022,O,2014-01-02,12,2023,,2025-12-06T01:43:25.329,true,A,O,,2012-07-17,5710,MARKET PAY FINANCIAL INSTITUTIONS,,,,,,,,,,,58.29C,NAFRev2,,N,,12,2023,00022,2025-12-06T08:26:20.328,ETI,2023,ODYSSEE,4,,,AVENUE,DE CAMBRIDGE,14200,HEROUVILLE-SAINT-CLAIR,,14327,,,143270215_B,455579.7347100207,6906916.0354215,A,,,,,58.29C,NAFRev2,O,58.29Y
752893842,00035,75289384200035,O,2014-09-01,02,2023,,2025-12-06T00:46:05.502,false,A,O,,2012-06-27,5710,SENSIOLABS,,,,,,,,,,,62.02A,NAFRev2,,N,,21,2023,00068,2025-12-06T06:11:20.588,ETI,2023,,7,,,BOULEVARD,LOUIS XIV,59000,LILLE,,59350,,,59350wo6d_B,705067.4843466105,7059078.464277049,A,,,,SENSIOLABS,58.29C,NAFRev2,O,58.29Y
752893842,00068,75289384200068,O,2021-11-01,21,2023,,2025-12-06T04:58:00.91,true,A,O,,2012-06-27,5710,SENSIOLABS,,,,,,,,,,,62.02A,NAFRev2,,N,,21,2023,00068,2025-12-06T06:11:20.588,ETI,2023,,163,,,QUAI,DU DOCTEUR DERVAUX,92600,ASNIERES-SUR-SEINE,,92004,,,920042572_B,648616.6043716186,6868184.2648734925,A,,,,,58.29C,NAFRev2,O,58.29Y
755800646,00225,75580064600225,O,2008-11-24,21,2023,,2025-12-05T15:18:38.634,false,A,O,,1955-01-01,5710,BERGER LEVRAULT,BL,,,,,,,,,,58.29C,NAFRev2,,N,N,42,2023,00373,2025-12-06T05:43:37.548,ETI,2023,,,,,AVENUE,DES ALIZIERS,30700,ARPAILLARGUES-ET-AUREILLAC,,30014,,,300140002_B,810142.4219550164,6323318.18513335,A,,,,,58.29C,NAFRev2,O,58.29Y
755800646,00233,75580064600233,O,2008-11-24,21,2023,,2025-12-06T03:35:15.194,false,A,O,,1955-01-01,5710,BERGER LEVRAULT,BL,,,,,,,,,,58.29C,NAFRev2,,N,N,42,2023,00373,2025-12-06T05:43:37.548,ETI,2023,LOGISTIQUE EST,525,,,RUE,ANDRE AMPERE,54250,CHAMPIGNEULLES,,54115,,,541150011_B,933117.6387327337,6853984.0656796135,A,,,,,58.29C,NAFRev2,O,58.29Y
755800646,00373,75580064600373,O,2015-02-01,22,2023,,2025-12-05T19:28:20.492,true,A,O,,1955-01-01,5710,BERGER LEVRAULT,BL,,,,,,,,,,58.29C,NAFRev2,,N,N,42,2023,00373,2025-12-06T05:43:37.548,ETI,2023,,892,,,RUE,YVES KERMEN,92100,BOULOGNE-BILLANCOURT,,92012,,,920129980_B,644039.2180755122,6859046.245551588,A,,,,BERGER LEVRAULT,58.29C,NAFRev2,O,58.29Y
755800646,00381,75580064600381,O,2015-07-01,41,2023,,2025-12-05T23:19:03.102,false,A,O,,1955-01-01,5710,BERGER LEVRAULT,BL,,,,,,,,,,58.29C,NAFRev2,,N,N,42,2023,00373,2025-12-06T05:43:37.548,ETI,2023,,64,,,RUE,JEAN ROSTAND,31670,LABEGE,,31254,,,312540227_B,579731.3688442684,6272703.995089963,A,,,,,58.29C,NAFRev2,O,58.29Y
755800646,00399,75580064600399,O,2018-08-01,22,2023,,2025-12-05T17:02:51.54,false,A,O,,1955-01-01,5710,BERGER LEVRAULT,BL,,,,,,,,,,58.29C,NAFRev2,,N,N,42,2023,00373,2025-12-06T05:43:37.548,ETI,2023,ROUTE DE MAMERS,,,,RUE,DE L'EGUILLON,72400,LA FERTE-BERNARD,,72132,,,721320352_B,523554.27347520343,6791071.99446198,A,,,,,58.29C,NAFRev2,N,58.29Y
755800646,00407,75580064600407,O,2019-05-01,21,2023,,2025-12-06T00:43:41.26,false,A,O,,1955-01-01,5710,BERGER LEVRAULT,BL,,,,,,,,,,58.29C,NAFRev2,,N,N,42,2023,00373,2025-12-06T05:43:37.548,ETI,2023,,3,,,RUE,DU FINISTERE,44240,LA CHAPELLE-SUR-ERDRE,,44035,,,440352634_B,356896.89565026783,6697153.462398566,A,,,,,58.29C,NAFRev2,N,58.29Y
755800646,00415,75580064600415,O,2021-04-01,12,2023,,2025-12-05T20:07:53.178,false,A,O,,1955-01-01,5710,BERGER LEVRAULT,BL,,,,,,,,,,58.29C,NAFRev2,,N,N,42,2023,00373,2025-12-06T05:43:37.548,ETI,2023,,4,,,RUE,DU RHIN,68000,COLMAR,,68066,,,680663510_B,1025056.2776194729,6784127.829818948,A,,,,,58.29C,NAFRev2,O,58.29Y
